,number of blurs, compactness
0 1857.517099015374
1 1105.902412785841
2 979.3693844863737
3 920.8774782955879
4 868.6561326961964
5 829.4820241793811
6 801.0038145059525
7 773.4296695080702
8 758.2502169537502
9 740.8210788117576
10 726.5931916558293
11 713.8720632338305
12 708.2405788717788
13 693.1167690017064
14 688.4628029998021
15 680.1543416816173
16 670.7196362888901
17 661.3127727470413
18 655.6848322281621
19 649.512208510949
20 649.5392324659633
